SA4_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
111,7,4,0,8,0,0,3,12,10,584,11,630,0,3,0,3,0,0,0,22,8,242,0,274,6,7,3,0,0,0,0,39,10,155,0,208,0,0,0,0,0,3,0,29,4,119,0,156,3,18,4,0,0,3,5,73,11,787,20,925,0,15,0,3,0,20,5,127,20,503,9,707,8,64,0,11,3,66,6,299,42,4186,39,4727,18,104,0,39,3,154,22,387,54,2443,29,3260,43,221,13,115,12,309,24,448,57,2323,20,3575,111,339,20,402,33,369,58,444,59,2146,17,3995,143,192,17,425,46,372,47,241,42,735,3,2265,317,220,24,551,47,320,35,204,49,696,5,2467,1636,310,39,1261,168,665,93,320,76,836,13,5418,1522,202,41,1109,155,250,59,147,33,368,0,3881,1305,122,25,740,100,234,31,87,25,234,8,2902,981,63,11,328,73,70,18,52,0,83,0,1668,1748,143,30,657,142,354,38,146
112,10,7,4,10,0,3,0,0,9,389,10,442,4,11,0,3,0,8,0,17,3,218,5,267,0,0,0,3,0,6,0,40,5,114,5,168,0,0,0,3,0,8,0,26,3,114,0,156,11,24,5,18,0,15,0,71,11,652,15,824,8,28,6,5,0,22,0,125,15,394,8,601,42,73,8,49,5,60,13,309,38,3353,58,3991,51,126,8,62,11,159,22,412,49,1745,32,2667,63,241,14,134,11,263,38,409,51,1625,19,2869,170,340,23,394,30,260,78,318,59,1515,20,3206,143,183,16,370,29,235,34,175,33,451,0,1663,314,202,19,445,37,210,34,147,35,480,11,1927,927,339,34,937,83,321,88,203,54,570,15,3562,686,158,20,570,56,149,31,110,25,220,5,2036,473,87,25,330,52,114,29,43,11,136,8,1306,294,44,7,149,29,46,14,23,4,69,0,670,646,135,22,361,50,190,18,108
113,19,6,0,10,0,7,0,6,3,236,5,300,0,0,0,3,0,6,0,11,0,105,0,138,3,8,0,4,0,9,0,20,3,42,0,93,0,0,0,7,0,6,0,12,3,40,0,67,17,12,0,13,0,14,4,33,0,350,9,446,4,10,0,5,0,20,3,89,7,159,7,306,19,31,5,28,3,57,5,140,19,1618,28,1952,33,60,7,41,5,129,4,164,21,717,11,1184,81,116,18,127,5,195,11,201,29,660,12,1446,147,159,16,301,20,201,34,153,39,634,22,1734,157,72,8,268,22,166,14,76,13,182,4,972,362,77,14,354,23,136,12,66,25,206,8,1283,979,99,30,593,52,244,29,78,23,199,7,2325,720,46,18,387,48,90,11,40,3,102,4,1464,525,27,14,239,28,52,9,22,8,70,4,1001,294,17,7,106,8,24,6,11,3,33,0,508,508,36,20,227,31,87,8,43
114,0,3,0,0,0,0,0,9,0,395,10,427,3,0,0,0,0,0,0,21,3,204,0,235,0,3,0,0,0,3,0,41,7,93,0,142,0,0,0,0,0,9,4,18,5,80,0,119,4,8,0,4,0,7,3,44,11,525,13,626,5,26,0,6,0,19,6,101,12,287,6,468,15,50,3,14,3,36,5,175,25,2648,51,3022,15,73,3,29,0,91,11,232,42,1395,18,1908,34,132,14,72,5,166,17,266,36,1432,18,2195,68,201,15,242,30,174,36,237,45,1354,19,2423,90,93,7,195,26,120,19,113,33,435,3,1135,177,106,15,262,24,142,15,105,16,496,10,1362,545,158,22,516,64,256,43,176,34,524,11,2338,457,100,13,355,53,118,23,80,14,255,7,1482,375,49,12,222,40,89,14,44,16,157,4,1016,224,32,3,96,12,42,3,24,5,83,4,535,519,102,19,276,48,236,30,105
115,6,0,6,0,0,3,0,7,4,1036,12,1083,3,3,0,0,0,5,0,10,4,291,0,320,0,0,0,0,0,5,0,28,10,144,0,183,0,4,0,0,0,4,0,21,10,93,0,134,6,8,4,0,0,8,4,57,17,551,4,658,0,11,5,0,0,7,6,86,17,288,0,426,0,20,8,13,4,35,4,108,41,1526,19,1778,11,53,9,11,0,71,11,152,42,1002,9,1361,25,72,16,30,10,135,26,174,63,1006,3,1554,42,116,25,100,30,170,30,225,55,995,16,1798,29,74,7,107,34,197,29,141,51,418,0,1089,88,76,26,164,49,190,41,127,45,448,3,1257,424,215,38,423,125,466,74,229,64,585,7,2647,605,121,20,417,120,198,41,97,22,253,0,1911,624,77,10,309,97,220,33,80,14,162,0,1620,572,52,11,206,67,76,7,33,7,71,0,1118,1754,138,22,599,122,457,23,104
116,5,3,0,0,0,3,4,4,3,1270,24,1313,0,0,0,0,0,6,0,5,0,202,0,218,0,0,0,0,0,0,0,17,7,154,0,181,0,0,0,0,0,7,0,14,9,139,0,170,0,10,0,0,0,4,3,35,23,632,6,724,0,12,0,6,0,15,7,89,30,360,0,512,3,28,10,3,0,77,10,149,57,2457,37,2835,9,46,21,16,6,194,14,183,81,1030,22,1609,19,86,21,38,11,375,27,232,98,853,17,1775,61,110,42,167,59,417,74,241,133,765,14,2084,87,84,27,214,73,370,75,147,73,235,17,1400,235,102,55,259,104,341,67,114,56,177,12,1510,1032,171,101,663,377,634,151,170,81,249,11,3646,1110,89,53,487,295,246,72,71,34,71,3,2536,897,51,29,345,182,222,48,35,21,48,10,1880,786,26,10,183,90,50,29,18,12,24,5,1223,1359,42,14,237,123,204,25,32
117,8,4,0,0,0,7,0,9,8,756,6,803,0,7,0,0,0,0,0,11,9,160,3,191,0,3,0,0,0,0,4,28,7,89,3,133,0,4,0,0,0,5,0,33,7,71,0,125,7,8,4,0,0,4,3,54,13,382,5,481,0,10,9,3,0,17,5,94,26,197,0,359,0,37,5,6,5,50,8,149,58,1168,21,1501,6,79,13,13,4,117,30,203,65,574,12,1114,17,169,39,42,13,224,58,262,64,557,7,1458,57,262,75,156,52,311,121,321,84,548,9,1994,69,168,36,226,92,292,93,230,51,290,0,1554,182,204,67,322,114,305,91,207,45,315,9,1855,1145,403,153,986,373,880,218,343,94,489,11,5092,1843,231,89,1003,361,437,107,163,47,245,10,4536,1915,144,43,859,252,429,70,88,21,184,9,4004,2148,81,29,484,166,186,30,47,5,78,4,3272,8594,239,50,1498,429,1149,65,250
118,5,8,4,5,0,8,0,7,0,413,10,457,0,0,0,0,0,0,0,9,4,136,4,157,0,3,0,0,0,0,0,16,7,79,0,112,0,0,0,0,0,3,0,5,3,57,0,70,0,8,0,4,0,3,0,26,11,302,5,356,0,4,0,0,0,5,4,43,16,161,3,238,4,11,6,0,0,21,3,77,19,887,15,1051,6,26,11,5,0,49,9,130,34,527,5,797,15,74,16,20,9,90,21,156,41,558,3,1018,32,129,23,90,22,141,48,208,60,610,13,1378,24,90,12,97,19,129,44,140,29,261,3,856,74,126,26,156,52,164,57,160,40,385,7,1236,503,262,63,507,179,444,112,249,65,544,7,2925,805,161,34,518,165,279,51,177,40,330,6,2563,1035,118,15,461,113,260,27,117,19,287,10,2465,1132,74,14,320,81,135,18,62,3,139,4,1983,5032,297,41,1246,263,896,54,377
119,0,0,3,0,0,5,4,11,10,2147,24,2214,0,4,0,0,0,3,0,18,14,495,9,550,0,3,0,0,0,0,0,41,20,367,4,437,0,0,0,0,0,3,0,56,18,265,6,345,0,9,8,4,0,10,3,99,42,1546,18,1738,3,13,8,4,0,43,9,150,94,782,11,1101,8,23,22,3,0,114,15,239,143,5346,63,5993,20,94,49,18,5,257,30,337,174,2238,29,3256,21,213,68,89,24,456,69,489,215,1729,17,3396,94,356,136,291,85,578,140,491,207,1621,34,4014,119,201,91,293,105,477,117,281,130,602,12,2427,319,244,103,448,154,445,115,256,114,618,17,2827,1267,410,192,1003,522,942,256,421,184,745,27,5964,1343,196,86,787,377,405,123,178,55,316,17,3899,1213,107,48,502,256,344,78,102,41,185,14,2883,1045,64,36,277,137,122,32,36,14,77,4,1853,2452,139,42,564,219,363,48,124
120,5,0,0,0,0,3,0,5,12,858,10,889,0,3,0,0,0,0,0,12,5,244,0,263,0,3,0,0,0,6,0,16,15,110,0,159,0,0,0,0,0,5,0,18,14,93,0,136,0,7,3,3,0,7,0,44,12,526,5,609,0,12,0,4,0,16,4,79,41,270,3,438,0,25,12,0,0,64,8,122,53,1687,13,1998,7,69,17,12,0,116,19,140,64,786,16,1255,24,136,39,42,7,197,53,266,80,865,16,1732,49,231,53,180,47,292,81,298,94,813,16,2147,51,125,42,199,55,273,51,180,65,330,14,1380,153,149,38,249,74,272,62,154,54,412,13,1631,837,316,96,718,232,616,125,305,60,601,16,3918,1074,192,44,648,210,275,64,162,38,316,6,3022,1196,134,32,520,150,307,49,99,24,165,6,2679,1214,62,21,373,91,122,25,41,13,101,4,2063,4372,207,36,992,227,724,40,195
121,0,6,0,3,0,10,0,14,0,1157,9,1204,0,3,0,0,0,4,0,20,7,364,0,395,0,3,6,0,0,3,0,35,13,194,0,249,0,0,0,0,0,4,3,19,8,92,0,127,7,9,0,3,0,3,3,55,19,691,0,798,0,12,5,5,0,11,8,88,32,407,3,564,3,30,3,12,0,35,10,139,35,1508,7,1782,7,76,13,11,3,80,19,206,52,1055,11,1543,22,140,29,47,6,158,39,267,64,1294,12,2071,66,243,34,153,31,239,67,308,66,1396,9,2605,49,131,27,176,47,300,52,236,46,695,3,1757,125,175,34,251,69,320,62,234,48,883,6,2201,809,307,63,703,220,769,117,462,90,1330,17,4889,1209,225,31,693,196,346,79,272,42,812,8,3913,1362,153,23,662,164,448,32,201,34,555,6,3649,1453,110,22,400,96,182,21,113,7,308,6,2718,6193,456,35,1737,326,1513,62,696
122,0,0,5,0,0,10,0,8,0,413,6,443,0,0,0,0,0,0,0,11,4,169,0,190,0,0,0,0,0,0,4,23,3,83,0,116,0,0,0,0,0,0,0,18,4,54,0,83,0,9,0,0,0,6,0,26,11,390,3,440,0,10,0,0,0,4,9,74,10,224,0,331,4,26,3,4,0,21,6,126,31,1205,19,1451,4,46,6,15,7,37,12,147,28,815,5,1125,11,95,17,32,7,102,25,192,39,1092,10,1626,37,146,21,91,13,148,29,239,76,1146,6,1953,43,102,15,122,29,151,41,195,35,519,4,1255,80,140,27,180,42,136,45,166,31,626,4,1478,568,275,49,498,137,358,110,303,66,811,14,3192,706,177,21,532,147,220,53,178,27,456,5,2537,735,120,13,435,127,202,31,102,15,318,4,2116,723,62,14,276,59,104,17,73,9,179,0,1507,2937,256,20,960,205,711,37,288
123,3,5,0,3,0,5,0,5,5,608,15,648,0,0,0,0,0,0,0,3,4,160,0,173,0,0,0,0,0,0,0,24,7,98,0,138,0,0,0,0,0,0,0,22,0,136,0,166,0,5,3,0,0,3,6,50,15,483,15,581,0,10,3,4,0,20,0,74,21,324,3,462,3,11,3,7,0,55,9,125,62,2314,21,2615,0,39,12,16,5,141,15,192,88,1121,14,1634,19,60,24,42,13,267,30,210,92,941,8,1695,57,127,36,188,36,322,65,204,105,900,3,2048,82,69,35,196,66,328,45,143,55,294,5,1308,194,86,39,273,103,306,64,98,35,246,0,1447,860,181,72,681,301,538,115,158,81,277,10,3279,902,97,44,521,222,196,75,59,28,107,6,2261,791,55,40,334,178,167,40,40,12,68,5,1729,564,18,21,156,76,44,19,14,6,32,0,945,912,54,19,260,119,181,19,35
124,5,0,3,5,0,4,0,7,11,594,12,641,0,5,0,0,0,0,0,10,0,183,4,201,0,4,0,0,0,4,0,21,3,137,0,171,0,0,0,0,0,0,0,21,7,110,0,140,0,16,0,0,0,3,0,50,22,551,3,652,0,12,6,6,0,24,7,94,39,300,3,487,3,27,12,7,0,48,13,174,52,2499,39,2881,0,47,13,21,5,152,12,286,77,1399,15,2024,15,138,21,47,18,274,34,282,108,1356,9,2307,77,184,41,180,60,405,81,309,84,1287,10,2721,104,117,31,266,66,369,71,197,69,459,0,1759,218,150,40,350,96,345,74,171,62,381,3,1886,1139,257,83,932,307,675,111,255,78,442,7,4284,1257,160,50,794,249,268,80,115,34,202,0,3227,1054,81,34,462,193,212,42,70,21,113,4,2272,763,42,18,228,97,76,19,17,7,70,0,1334,1294,78,23,403,125,278,34,60
125,3,0,3,4,3,4,0,5,15,1687,15,1746,0,4,4,0,0,4,0,10,9,379,0,415,0,7,4,0,0,0,0,44,9,242,6,314,0,0,0,0,0,3,0,45,26,217,6,302,0,15,6,0,0,11,5,66,33,1100,14,1249,0,12,0,0,0,32,4,137,72,552,5,825,6,34,19,10,8,104,14,228,109,3341,43,3924,12,74,55,28,6,191,22,272,137,1523,19,2345,24,176,71,78,20,439,64,357,148,1291,14,2687,111,290,97,249,79,547,131,373,160,1179,23,3239,102,166,65,288,81,519,80,244,89,439,15,2090,254,196,77,376,108,471,90,179,63,376,4,2202,1267,298,137,917,405,960,197,277,108,504,19,5087,1301,138,78,648,312,369,99,135,53,184,10,3335,1181,104,31,415,186,295,46,49,30,115,13,2454,1015,47,17,216,117,107,20,19,6,32,0,1601,2120,75,32,352,183,314,37,65
126,0,3,0,0,0,5,0,0,3,817,3,841,0,6,4,0,0,4,0,10,7,203,3,239,0,0,0,0,0,0,0,22,10,116,0,143,0,0,0,0,0,0,0,14,13,76,0,111,0,8,3,0,0,4,0,41,11,470,7,547,0,10,0,4,0,14,0,60,17,212,4,322,3,33,5,5,0,19,10,99,27,1067,20,1282,3,35,12,17,6,69,8,118,36,628,8,946,9,72,20,27,8,136,38,159,42,646,10,1174,34,128,31,97,32,199,46,179,55,613,7,1420,23,67,29,96,44,188,31,101,37,295,7,926,111,68,20,158,59,201,32,92,22,293,6,1059,551,155,39,449,177,448,67,167,38,438,14,2530,761,83,14,431,146,204,33,106,14,218,3,2003,771,63,15,257,91,178,21,62,16,133,7,1602,703,27,5,148,44,61,13,35,5,64,0,1104,1851,120,21,491,113,378,21,134
127,4,4,0,3,0,7,0,11,20,1389,14,1462,0,5,0,0,0,0,0,4,0,274,0,289,0,0,0,0,0,3,0,23,8,196,3,227,0,0,0,0,0,0,0,26,10,219,5,260,4,7,5,3,0,8,0,57,23,977,17,1097,0,7,5,3,0,25,0,98,51,535,19,747,4,22,10,5,0,116,10,179,81,4260,60,4757,8,42,27,11,0,217,25,222,128,1646,28,2349,18,57,24,47,11,409,24,259,143,1060,18,2078,64,112,56,163,71,431,77,234,155,988,19,2370,92,49,55,170,53,361,72,160,109,292,9,1418,229,95,57,200,101,288,77,125,71,307,6,1550,904,159,131,552,353,571,117,159,94,300,16,3362,935,109,63,416,293,241,89,82,40,137,4,2417,742,51,26,259,172,154,37,35,22,88,3,1598,598,32,19,141,95,64,27,15,12,26,0,1018,983,52,22,234,118,144,22,29
128,6,3,0,4,0,3,0,3,0,486,8,509,0,0,0,0,0,0,0,15,0,216,0,232,0,0,0,0,0,0,0,13,3,96,0,119,0,0,0,0,0,3,0,9,3,49,0,66,0,0,0,0,0,5,4,37,13,459,7,526,0,11,0,0,0,13,0,74,21,267,0,382,4,17,7,5,0,21,4,107,37,1500,12,1718,12,45,7,10,5,48,5,152,42,968,8,1309,9,56,8,26,9,90,33,181,56,1272,4,1747,32,114,32,81,24,146,49,228,64,1219,6,1990,42,68,12,103,39,145,32,128,47,509,0,1118,88,97,12,148,59,178,36,141,36,515,5,1324,505,213,52,457,150,415,89,221,55,630,5,2794,688,130,27,507,167,195,64,130,31,293,0,2232,776,94,24,379,126,174,27,79,25,191,3,1893,724,46,5,220,74,73,34,33,8,75,0,1309,1783,156,25,507,179,384,35,125
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,3,0,0,8,0,0,0,9,0,255,7,289,3,4,0,0,0,3,0,20,0,109,0,143,0,3,0,0,0,6,0,18,0,72,0,97,0,0,0,0,0,0,0,20,4,66,0,95,5,18,0,8,0,7,0,41,8,403,9,504,0,24,3,4,0,15,3,81,20,260,3,416,20,34,13,20,0,45,6,175,27,2132,37,2506,24,72,8,32,8,123,13,222,31,1109,9,1651,58,123,12,97,9,184,21,267,55,901,8,1738,116,177,21,299,25,223,33,213,49,842,24,2013,102,77,7,299,19,197,27,119,22,239,4,1121,258,122,22,304,35,164,25,98,33,242,0,1307,772,171,22,646,73,285,41,113,14,219,8,2370,629,97,18,440,50,96,21,45,17,85,4,1508,477,37,12,262,41,101,9,14,12,57,0,1026,329,20,10,103,24,34,7,16,0,26,4,565,550,57,22,264,42,131,12,40
202,8,0,3,6,0,10,0,3,5,239,7,274,0,10,0,0,0,0,0,7,0,133,0,156,0,4,0,0,0,7,0,6,4,73,0,99,0,0,0,0,0,0,0,17,0,45,0,56,4,8,3,4,0,14,5,43,5,388,6,480,0,7,0,3,0,12,4,98,15,216,0,362,11,46,4,22,0,56,8,161,24,1950,39,2312,22,67,5,29,6,113,10,233,36,1057,14,1586,41,113,10,102,13,203,18,217,39,997,18,1771,109,173,17,244,37,192,31,217,46,852,14,1937,94,100,5,249,34,162,21,135,23,222,6,1050,194,104,13,289,33,126,27,102,17,260,6,1174,694,152,21,616,69,323,39,131,37,297,7,2374,620,83,8,437,49,90,29,60,10,145,5,1536,476,60,18,271,36,72,16,25,9,71,0,1057,330,27,13,143,12,25,10,9,0,20,0,587,539,51,14,226,42,125,20,54
203,8,6,0,6,0,7,0,4,6,571,11,611,0,9,0,0,0,0,0,16,5,239,10,288,0,0,0,4,0,4,0,38,9,126,0,194,4,0,0,0,0,5,0,32,5,107,0,157,3,17,0,6,0,13,4,90,9,719,17,884,10,26,9,6,3,32,5,135,21,421,0,659,3,57,6,23,4,63,11,307,34,3202,51,3768,19,109,13,41,4,139,14,374,74,1955,15,2761,29,218,8,119,11,301,20,407,66,1954,24,3152,107,288,15,398,45,365,48,372,63,1744,14,3458,122,172,11,445,56,292,29,214,36,488,10,1874,274,172,29,514,52,255,36,184,33,563,5,2116,1262,303,37,1165,123,523,67,232,68,584,12,4367,1345,180,27,869,129,175,51,133,26,286,4,3233,1057,90,19,584,80,174,32,73,15,179,5,2293,768,56,18,281,51,62,8,44,11,73,0,1371,1399,128,22,592,113,353,28,132
204,16,0,0,4,7,3,0,9,6,302,12,362,9,6,5,4,0,3,0,12,0,142,11,183,0,4,0,6,0,7,0,21,0,73,0,118,3,0,0,0,0,0,0,22,0,77,0,112,19,24,6,15,0,19,7,62,16,497,11,669,10,14,3,9,0,20,6,103,11,248,4,430,26,48,10,41,6,65,15,200,38,2337,60,2849,55,79,10,59,6,127,16,295,35,1248,11,1942,81,172,12,132,15,251,29,291,43,1098,14,2132,173,262,27,355,25,222,59,228,46,919,17,2340,122,118,13,320,34,197,35,121,37,277,0,1279,295,131,21,371,43,176,31,103,17,304,7,1502,983,193,38,788,103,322,69,151,52,287,9,2996,739,98,36,492,71,119,40,54,12,127,4,1788,525,43,15,302,49,89,10,30,4,85,3,1168,322,30,12,126,23,33,9,15,3,26,0,598,544,74,9,265,40,112,19,39
205,28,16,8,7,0,10,0,17,0,666,23,768,8,12,7,5,3,7,4,27,8,298,5,383,7,3,0,0,4,10,3,65,13,170,0,273,0,0,0,0,0,7,0,42,5,156,3,226,28,26,7,17,0,13,5,123,19,968,24,1234,3,26,5,11,0,36,8,180,23,580,6,874,38,105,13,36,0,114,8,401,61,4481,80,5339,69,148,18,108,15,186,33,545,80,2437,39,3675,106,260,36,194,18,354,48,487,86,2120,31,3724,205,354,37,505,40,373,56,441,77,1746,30,3859,158,151,17,485,43,298,42,190,40,457,6,1892,401,186,37,559,61,305,37,156,32,519,11,2312,1216,269,61,1044,119,518,64,193,85,505,14,4104,933,132,37,709,91,173,61,111,29,199,10,2473,681,75,23,455,74,143,24,54,14,141,10,1693,427,32,16,191,23,40,17,17,3,50,0,823,791,93,31,444,56,224,31,79
206,15,4,5,8,0,24,0,20,15,1010,7,1105,4,5,4,3,0,9,4,45,7,263,4,345,6,10,0,0,0,9,0,70,8,173,0,274,0,4,0,7,0,4,0,85,16,124,0,237,4,28,8,3,0,14,11,117,19,696,13,906,4,39,3,12,4,34,18,224,32,347,3,724,19,135,3,25,0,107,24,322,56,2118,39,2841,23,278,13,64,0,235,44,431,62,1027,11,2192,68,598,27,195,27,435,89,487,67,1061,17,3086,202,810,27,674,72,602,103,568,71,1104,16,4240,163,425,31,754,90,633,71,314,54,489,8,3035,500,477,34,993,112,633,98,283,38,598,6,3769,2753,774,91,2362,309,1367,140,502,76,887,13,9268,4012,386,54,2063,245,561,89,305,44,548,20,8318,4084,259,40,1501,202,611,57,187,36,345,9,7331,3949,117,29,854,161,243,24,107,15,180,9,5696,11363,469,116,2621,441,1689,113,526
