SA1_CODE_2021,D_21_24_FPT_MPET,D_21_24_FPT_MPULFTW,D_21_24_FPT_MPULPTW,D_21_24_FPT_MPUT,D_21_24_FPT_MPTLF,D_21_24_FPT_MPNLF,D_21_24_FPT_MPLFSNS,D_21_24_FPT_T,TDCF_FPEFT_MPEFT,TDCF_FPEFT_MPEPT,TDCF_FPEFT_MPEAW,TDCF_FPEFT_MPEHNS,TDCF_FPEFT_MPET,TDCF_FPEFT_MPULFTW,TDCF_FPEFT_MPULPTW,TDCF_FPEFT_MPUT,TDCF_FPEFT_MPTLF,TDCF_FPEFT_MPNLF,TDCF_FPEFT_MPLFSNS,TDCF_FPEFT_T,TDCF_FPEPT_MPEFT,TDCF_FPEPT_MPEPT,TDCF_FPEPT_MPEAW,TDCF_FPEPT_MPEHNS,TDCF_FPEPT_MPET,TDCF_FPEPT_MPULFTW,TDCF_FPEPT_MPULPTW,TDCF_FPEPT_MPUT,TDCF_FPEPT_MPTLF,TDCF_FPEPT_MPNLF,TDCF_FPEPT_MPLFSNS,TDCF_FPEPT_T,TDCF_FPEAW_MPEFT,TDCF_FPEAW_MPEPT,TDCF_FPEAW_MPEAW,TDCF_FPEAW_MPEHNS,TDCF_FPEAW_MPET,TDCF_FPEAW_MPULFTW,TDCF_FPEAW_MPULPTW,TDCF_FPEAW_MPUT,TDCF_FPEAW_MPTLF,TDCF_FPEAW_MPNLF,TDCF_FPEAW_MPLFSNS,TDCF_FPEAW_T,TDCF_FPHNS_MPEFT,TDCF_FPHNS_MPEPT,TDCF_FPHNS_MPEAW,TDCF_FPHNS_MPEHNS,TDCF_FPHNS_MPET,TDCF_FPHNS_MPULFTW,TDCF_FPHNS_MPULPTW,TDCF_FPHNS_MPUT,TDCF_FPHNS_MPTLF,TDCF_FPHNS_MPNLF,TDCF_FPHNS_MPLFSNS,TDCF_FPHNS_T,TDCF_FPET_MPEFT,TDCF_FPET_MPEPT,TDCF_FPET_MPEAW,TDCF_FPET_MPEHNS,TDCF_FPET_MPET,TDCF_FPET_MPULFTW,TDCF_FPET_MPULPTW,TDCF_FPET_MPUT,TDCF_FPET_MPTLF,TDCF_FPET_MPNLF,TDCF_FPET_MPLFSNS,TDCF_FPET_T,TDCF_FPULFTW_MPEFT,TDCF_FPULFTW_MPEPT,TDCF_FPULFTW_MPEAW,TDCF_FPULFTW_MPEHNS,TDCF_FPULFTW_MPET,TDCF_FPULFTW_MPULFTW,TDCF_FPULFTW_MPULPTW,TDCF_FPULFTW_MPUT,TDCF_FPULFTW_MPTLF,TDCF_FPULFTW_MPNLF,TDCF_FPULFTW_MPLFSNS,TDCF_FPULFTW_T,TDCF_FPULPTW_MPEFT,TDCF_FPULPTW_MPEPT,TDCF_FPULPTW_MPEAW,TDCF_FPULPTW_MPEHNS,TDCF_FPULPTW_MPET,TDCF_FPULPTW_MPULFTW,TDCF_FPULPTW_MPULPTW,TDCF_FPULPTW_MPUT,TDCF_FPULPTW_MPTLF,TDCF_FPULPTW_MPNLF,TDCF_FPULPTW_MPLFSNS,TDCF_FPULPTW_T,TDCF_FPUT_MPEFT,TDCF_FPUT_MPEPT,TDCF_FPUT_MPEAW,TDCF_FPUT_MPEHNS,TDCF_FPUT_MPET,TDCF_FPUT_MPULFTW,TDCF_FPUT_MPULPTW,TDCF_FPUT_MPUT,TDCF_FPUT_MPTLF,TDCF_FPUT_MPNLF,TDCF_FPUT_MPLFSNS,TDCF_FPUT_T,TDCF_FPTLF_MPEFT,TDCF_FPTLF_MPEPT,TDCF_FPTLF_MPEAW,TDCF_FPTLF_MPEHNS,TDCF_FPTLF_MPET,TDCF_FPTLF_MPULFTW,TDCF_FPTLF_MPULPTW,TDCF_FPTLF_MPUT,TDCF_FPTLF_MPTLF,TDCF_FPTLF_MPNLF,TDCF_FPTLF_MPLFSNS,TDCF_FPTLF_T,TDCF_FPNLF_MPEFT,TDCF_FPNLF_MPEPT,TDCF_FPNLF_MPEAW,TDCF_FPNLF_MPEHNS,TDCF_FPNLF_MPET,TDCF_FPNLF_MPULFTW,TDCF_FPNLF_MPULPTW,TDCF_FPNLF_MPUT,TDCF_FPNLF_MPTLF,TDCF_FPNLF_MPNLF,TDCF_FPNLF_MPLFSNS,TDCF_FPNLF_T,TDCF_FPLFSNS_MPEFT,TDCF_FPLFSNS_MPEPT,TDCF_FPLFSNS_MPEAW,TDCF_FPLFSNS_MPEHNS,TDCF_FPLFSNS_MPET,TDCF_FPLFSNS_MPULFTW,TDCF_FPLFSNS_MPULPTW,TDCF_FPLFSNS_MPUT,TDCF_FPLFSNS_MPTLF,TDCF_FPLFSNS_MPNLF,TDCF_FPLFSNS_MPLFSNS,TDCF_FPLFSNS_T,TDCF_FPT_MPEFT,TDCF_FPT_MPEPT,TDCF_FPT_MPEAW,TDCF_FPT_MPEHNS,TDCF_FPT_MPET,TDCF_FPT_MPULFTW,TDCF_FPT_MPULPTW,TDCF_FPT_MPUT,TDCF_FPT_MPTLF,TDCF_FPT_MPNLF,TDCF_FPT_MPLFSNS,TDCF_FPT_T
12002138739,4,0,0,0,4,0,0,4,26,7,0,0,33,0,0,0,33,3,0,39,36,0,0,0,38,0,0,0,38,0,0,38,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,70,11,0,0,78,0,0,0,78,3,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,11,0,0,81,0,0,0,81,3,0,85,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,69,11,0,0,83,0,0,0,83,3,0,88
12002138740,3,0,0,0,3,0,0,3,19,0,0,0,22,0,0,0,22,0,0,22,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,28,0,0,0,28,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,33,0,0,0,33,0,0,33,5,0,4,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,30,0,4,0,33,0,0,0,33,0,0,37
12002138741,0,0,0,0,0,0,0,0,12,6,0,0,17,0,0,0,17,3,0,18,8,0,0,0,11,0,0,0,11,0,0,11,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,28,7,0,0,34,0,0,0,33,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,0,0,34,0,0,0,33,3,0,39,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,31,7,0,0,41,0,0,0,40,3,0,37
12002138742,0,0,0,0,0,0,0,0,29,3,3,0,34,5,0,5,42,0,0,42,26,7,0,0,33,0,0,0,33,3,0,31,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,57,7,5,0,72,5,0,5,70,3,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,7,5,0,71,5,0,5,74,3,0,77,7,3,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,70,11,7,0,87,5,0,5,85,3,0,91
12002138901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12002138902,0,0,0,0,0,0,0,0,34,5,0,0,40,3,0,3,43,0,0,43,30,5,0,0,34,0,0,0,34,0,0,34,4,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,69,12,0,0,76,3,0,3,81,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,12,0,0,76,3,0,3,81,0,0,81,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,73,12,0,0,81,3,0,3,88,0,0,88
12002138903,3,0,0,0,3,0,0,3,60,4,0,0,63,0,0,0,63,0,0,65,34,0,4,0,36,0,0,0,36,3,0,37,14,0,0,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,107,5,4,0,116,0,0,0,116,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,5,4,0,112,0,0,0,112,0,0,117,14,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,116,8,4,0,128,0,0,0,128,5,0,135
12002138904,0,0,0,0,0,0,0,0,51,6,4,0,65,7,0,7,67,3,0,69,28,0,6,0,32,0,0,0,32,0,0,32,12,0,3,0,13,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,93,6,14,0,108,7,0,7,110,3,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,6,14,0,107,7,0,7,114,3,0,118,32,0,0,0,36,0,0,0,36,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,124,8,14,0,140,7,0,7,147,6,0,154
12002138905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12002138906,0,0,0,0,0,0,0,0,53,3,0,0,56,4,0,4,58,4,0,62,25,5,0,0,24,0,0,0,24,0,0,24,11,0,0,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,86,9,0,0,90,4,0,4,94,4,0,94,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,85,9,0,0,94,4,0,4,98,4,0,100,12,4,0,0,17,0,0,0,17,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,101,10,0,0,112,4,0,4,113,0,0,119
12002138907,0,0,0,0,0,0,0,0,27,4,0,0,28,0,0,0,28,4,0,33,17,4,0,0,23,0,0,0,23,4,0,27,0,0,4,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,45,9,4,0,51,0,0,0,51,5,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,46,9,4,0,51,0,0,0,51,5,0,58,12,5,0,0,8,0,0,0,8,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,51,7,4,0,62,0,0,0,62,9,0,70
12002138908,3,0,0,0,3,0,0,3,29,3,0,0,35,0,0,0,35,3,0,40,17,0,0,0,17,0,0,0,17,0,0,22,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,49,5,0,0,56,0,0,0,56,7,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,6,0,0,54,0,0,0,54,7,0,61,5,0,0,0,5,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,51,6,0,0,61,0,0,0,61,8,0,67
12002138909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12002138910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12002138911,5,0,0,0,5,0,0,5,55,10,0,0,65,4,0,4,71,0,0,67,27,9,0,0,34,0,0,0,34,0,0,34,12,0,6,0,17,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,97,18,6,0,119,4,0,4,124,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,18,6,0,118,4,0,4,121,0,0,124,5,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,108,18,8,0,124,4,0,4,128,0,0,131
12002138912,3,0,0,0,3,0,0,3,42,3,0,0,45,0,0,0,47,0,0,47,39,5,4,0,55,0,0,0,55,0,0,55,4,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,92,15,5,0,106,0,0,0,105,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,15,5,0,106,0,0,0,105,0,0,105,13,0,0,0,18,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,104,15,6,0,124,0,0,0,122,0,0,122
12002138913,0,0,0,0,0,0,0,0,31,16,3,0,53,0,0,0,52,6,0,58,48,6,5,0,54,4,0,4,60,0,0,58,7,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,86,26,6,0,115,4,0,5,119,6,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,26,6,0,115,4,0,5,119,7,0,125,14,0,0,0,14,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,4,4,95,26,6,0,125,9,0,5,132,7,4,145
12002138914,0,0,0,0,0,0,0,0,17,0,0,0,17,0,0,0,17,0,0,21,15,0,0,0,16,0,0,0,16,0,0,19,4,5,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,40,0,0,0,40,4,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,40,0,0,0,40,3,0,45,5,4,0,0,9,0,0,0,9,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,45,3,0,0,45,0,0,0,45,7,0,55
12002138915,3,0,0,0,3,0,0,3,38,4,0,0,45,0,0,0,45,6,0,48,32,0,4,0,39,0,0,0,39,0,0,39,14,0,0,0,15,0,0,0,15,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,84,4,5,0,90,0,0,0,90,10,0,100,0,0,0,0,0,3,0,3,3,0,0,3,4,0,0,0,4,0,0,0,6,0,0,6,4,0,0,0,4,3,0,5,6,0,0,6,87,4,5,0,93,3,0,5,98,10,0,107,10,0,0,0,10,0,0,0,10,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,94,4,5,0,102,3,0,5,108,11,0,114
12002138916,6,0,0,0,6,0,0,6,55,10,3,0,64,0,0,0,65,3,0,66,51,13,0,0,65,0,0,0,70,0,0,72,15,0,0,0,13,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,120,25,3,0,147,0,0,0,143,3,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,25,3,0,149,0,0,0,151,3,0,154,3,5,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,127,27,3,0,155,0,0,0,157,3,0,164
12002138917,4,0,0,0,4,0,0,4,54,5,0,0,63,0,0,5,58,0,0,58,37,3,0,0,44,0,0,0,44,0,0,44,6,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,99,14,0,0,113,0,0,5,114,0,0,114,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,104,14,0,0,112,0,0,5,116,0,0,116,15,4,0,0,18,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,112,19,0,0,129,0,0,5,137,0,0,137
12002138918,4,0,0,0,4,0,0,4,43,0,0,0,50,0,0,0,50,0,0,48,19,3,0,0,22,0,3,5,25,0,0,26,3,3,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,74,3,0,0,80,0,3,5,79,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,3,0,0,80,0,3,5,79,0,0,87,6,4,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,82,11,0,0,87,0,3,5,91,0,0,94
12002138919,0,0,0,0,0,0,0,0,36,11,0,0,48,0,0,0,49,0,0,49,32,5,0,0,31,0,0,0,31,0,0,31,14,0,3,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,75,15,3,0,93,0,0,0,94,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,15,3,0,95,0,0,0,96,0,0,96,16,0,0,0,16,0,0,0,16,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,91,15,3,0,113,0,0,0,109,3,0,112
12002138920,0,0,0,0,0,0,0,0,28,0,0,0,27,0,0,0,27,5,0,34,22,0,0,0,27,0,0,0,27,4,0,28,6,0,0,0,9,0,0,0,9,0,0,9,5,0,0,0,5,0,0,0,5,0,0,5,59,4,0,0,68,0,0,0,68,7,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,4,0,0,68,0,0,0,68,7,0,71,9,6,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,70,5,0,0,75,0,0,0,75,7,0,83
12002138921,3,0,0,0,3,0,0,0,42,3,0,0,47,0,0,0,47,0,0,50,29,4,0,0,31,0,0,0,31,0,0,32,4,0,0,3,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,72,6,0,3,81,0,0,0,81,4,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,6,0,3,81,0,0,0,81,4,0,82,5,0,4,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,82,6,5,3,89,0,0,0,89,4,0,93
12002138922,0,0,0,0,0,0,0,0,31,0,0,0,32,0,0,0,32,5,0,37,16,5,0,0,18,0,0,0,18,0,0,18,3,4,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,53,9,0,0,59,0,0,0,59,5,0,61,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,57,9,0,0,63,0,0,0,63,5,0,65,7,0,0,0,7,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,58,9,0,0,72,0,0,0,72,4,0,72
12002138924,0,0,0,0,0,0,0,0,27,4,0,0,28,0,0,0,28,0,0,28,9,0,0,0,7,0,0,0,7,0,0,7,9,0,0,0,9,0,0,0,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,41,4,0,0,47,0,0,0,47,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,4,0,0,47,0,0,0,47,0,0,49,16,0,0,0,16,0,0,0,16,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,56,4,0,0,64,0,0,0,64,5,0,65
12002138925,0,0,0,0,0,0,0,0,25,4,0,0,24,0,0,0,26,0,0,26,19,0,0,0,13,0,0,0,13,3,0,17,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,39,4,0,0,43,0,0,0,47,3,0,48,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,38,4,0,0,43,0,0,0,48,3,0,47,12,0,0,0,13,0,0,0,13,4,5,19,0,0,0,0,0,0,0,0,0,0,0,0,54,3,0,0,58,0,0,0,58,3,5,65
12002138926,0,0,0,0,0,0,0,0,45,0,0,0,43,0,0,0,43,0,0,43,11,3,0,0,20,0,0,0,20,0,0,20,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,60,3,4,0,70,0,0,0,70,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3,4,0,70,0,0,0,70,0,0,70,11,3,0,0,15,0,0,0,15,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,69,11,4,0,82,0,0,0,82,0,0,82
12002138927,0,0,0,0,0,0,0,3,32,5,0,0,38,0,0,0,38,0,0,38,16,5,0,0,14,0,0,0,14,5,0,19,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,54,8,0,0,59,0,0,0,62,4,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,8,0,0,59,0,0,0,62,4,0,62,14,4,0,0,18,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,73,7,0,0,83,0,0,0,83,4,0,86
12002138928,0,0,0,0,0,0,0,0,8,4,0,0,15,0,0,0,13,0,0,13,7,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,4,0,27,0,0,0,28,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,4,0,27,0,0,0,28,0,0,23,11,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,26,4,4,0,36,0,0,0,39,0,0,34
12002138929,0,0,0,0,0,0,0,0,23,0,0,0,24,0,0,0,24,0,0,26,16,9,0,0,26,0,0,0,26,5,0,28,8,3,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,44,15,0,0,57,0,0,0,57,4,0,57,3,0,0,0,3,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,4,0,0,4,49,15,0,0,62,0,0,0,65,4,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,15,0,0,62,0,0,0,64,4,0,64
12002138930,0,0,0,0,0,0,0,5,45,0,0,0,48,0,0,0,48,3,0,48,27,10,0,0,29,0,0,0,29,0,0,29,3,3,4,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,74,11,4,0,88,0,0,0,88,3,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,80,11,4,0,92,0,0,0,92,3,0,97,4,0,0,0,4,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,83,11,4,0,98,0,0,0,98,8,0,105
12002138931,0,0,0,0,0,0,0,0,17,0,0,0,17,0,0,0,17,0,0,17,10,6,0,0,17,0,0,0,17,0,0,17,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,31,6,0,0,30,0,0,0,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,6,0,0,30,0,0,0,30,0,0,30,6,0,0,0,6,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,33,6,0,0,36,0,0,0,42,0,0,42
12002138932,0,0,0,0,0,0,0,0,16,0,0,0,15,0,0,0,15,0,0,15,8,0,0,0,8,0,0,0,8,0,0,8,5,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,25,0,4,0,25,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,4,0,25,0,0,0,25,0,0,25,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,32,0,4,0,36,0,0,0,36,0,0,36
12002167401,0,0,0,0,0,0,0,0,42,0,0,0,39,0,0,4,47,5,0,50,39,5,0,0,44,0,0,0,44,0,0,44,3,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,85,8,5,0,90,0,0,4,91,5,0,98,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,86,8,5,0,97,0,0,4,99,5,0,100,6,0,0,0,6,0,0,0,6,3,0,11,6,0,0,0,6,0,0,0,6,0,0,6,97,8,5,0,105,0,0,4,107,7,0,118
12002167402,3,0,0,0,3,0,0,3,9,3,0,0,15,0,0,0,15,0,0,16,12,0,0,0,12,0,0,0,12,0,0,11,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0,32,0,0,0,32,5,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0,32,0,0,0,32,5,0,37,4,4,0,0,6,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,32,8,0,0,41,0,0,0,41,5,0,49
