SA2_CODE_2021,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
119021367,0,0,0,0,5,0,5,4,20,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,15,0,17,0,0,5,9,0,0,0,7,16,0,24,0,9,0,9,0,0,0,8,23,0,38,0,6,12,13,4,0,4,17,34,0,46,7,6,3,17,0,0,0,17,49,0,69,8,18,7,34,0,0,6,35,36,0,69,10,7,0,17,0,0,3,21,38,0,56,9,8,5,17,4,0,4,23,25,0,52,7,14,6,26,0,0,0,26,25,0,50,19,13,3,36,0,0,0,33,28,0,59,9,5,4,25,0,0,0,27,11,0,40,15,0,3,21,0,0,0,21,9,0,30,7,0,3,12,0,0,0,12,0,0,15,13,0,3,19,0,0,0,19,4,0,23,6,11,8,20,0,0,0,23,19,0,47,0,0
119021573,0,0,0,0,0,0,0,3,20,0,27,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,5,0,0,14,0,16,0,4,5,11,0,0,0,16,29,0,40,4,7,4,17,0,0,4,19,17,0,37,0,3,0,12,0,0,0,13,28,0,43,5,4,0,11,0,0,5,16,32,0,46,6,10,7,15,0,0,0,21,45,0,65,10,6,0,25,3,3,5,27,24,0,52,6,5,0,9,0,0,0,9,15,0,31,12,4,4,17,0,0,0,16,20,0,36,9,0,8,16,0,0,0,16,31,0,46,6,0,0,7,0,0,0,7,10,0,17,0,0,0,0,0,0,0,0,6,0,10,5,0,3,3,0,0,0,3,0,0,4,6,5,0,8,0,0,0,8,5,0,14,4,4,0,3,0,0,0,3,9,5,19,0,0
119021574,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,8,0,9,0,0,4,3,0,8,8,7,12,0,16,0,4,0,6,0,0,0,6,18,0,26,0,0,0,5,0,0,0,5,27,0,37,3,6,0,15,0,0,0,15,17,0,32,4,5,0,7,0,0,0,7,26,0,35,14,7,3,25,0,0,0,20,27,0,51,10,4,4,16,0,0,0,18,18,0,31,10,4,0,15,0,0,0,17,13,0,22,0,0,4,3,0,0,0,3,9,0,11,8,3,6,13,0,0,0,13,16,0,32,4,0,0,0,0,0,0,4,6,0,9,5,0,0,9,0,0,0,9,0,0,13,0,0,0,4,0,0,0,4,3,0,5,0,0,0,4,0,0,0,4,0,0,5,0,0,0,7,0,5,5,7,8,0,24,4,0
119021659,0,0,0,0,0,0,0,0,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,3,14,0,13,0,3,3,10,0,0,0,8,18,0,29,0,5,0,5,0,0,0,11,20,0,27,6,10,5,13,0,0,0,15,29,0,50,7,11,7,22,0,0,0,22,28,0,59,12,7,11,24,0,0,0,24,32,0,58,9,8,4,30,0,0,0,28,28,0,57,13,7,4,21,0,0,0,21,15,0,41,3,4,0,7,0,0,0,7,13,0,20,16,0,0,17,0,0,0,17,22,0,38,4,0,0,6,0,0,0,6,18,0,20,5,0,0,10,0,0,0,10,7,0,21,5,5,0,13,0,0,0,13,5,0,14,0,0,0,4,0,0,0,7,12,0,15,5,0,0,8,0,0,0,8,17,3,25,0,0
119021660,0,0,0,0,0,4,4,4,11,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,3,0,3,0,3,3,6,12,0,22,0,6,0,5,0,0,0,6,17,0,23,0,5,0,6,0,0,0,6,15,0,22,4,3,5,13,4,0,4,11,25,0,44,3,10,3,15,0,0,0,17,21,0,40,7,4,6,21,0,0,4,22,25,0,46,9,8,10,26,0,0,4,30,23,0,48,7,3,3,13,0,0,0,13,19,0,31,7,3,4,17,0,0,0,17,12,0,24,10,6,5,23,0,0,0,23,19,0,38,3,6,0,8,0,0,0,8,4,0,15,5,0,0,8,0,0,0,3,3,0,7,4,0,0,5,0,0,0,5,5,0,9,0,0,0,5,0,0,0,3,8,0,11,0,0,0,5,0,0,0,5,11,0,16,0,0
119021661,0,0,0,0,7,0,7,4,16,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,10,0,14,0,0,5,5,0,0,0,0,9,0,12,0,3,0,7,0,0,0,6,18,0,26,0,3,0,5,0,0,0,10,27,0,31,0,10,4,12,0,0,0,18,22,0,38,3,7,3,11,0,0,0,18,33,0,52,5,9,8,19,0,0,0,23,18,0,46,6,11,8,28,0,0,4,27,28,0,54,6,8,5,19,0,0,0,20,21,0,38,16,7,6,24,0,0,0,24,21,0,46,18,10,0,34,0,0,0,35,28,0,61,10,4,0,17,0,0,0,17,12,0,28,13,3,0,15,0,0,0,15,3,0,21,3,0,3,9,0,0,0,9,7,0,10,5,4,0,9,0,0,0,9,3,0,18,7,5,3,12,0,0,0,12,18,0,30,0,0
119021662,0,0,0,0,0,0,0,0,14,0,12,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,4,10,0,12,0,0,0,0,0,0,0,3,20,0,16,0,5,3,9,0,0,6,9,17,0,32,6,9,3,12,0,0,0,12,24,0,36,0,3,0,6,0,0,3,9,35,0,46,8,18,6,30,0,0,0,30,43,0,69,9,12,3,30,0,0,0,27,40,0,73,15,15,5,28,0,0,0,30,28,0,59,16,15,0,35,0,0,0,33,25,0,63,41,21,3,67,4,0,4,72,33,0,103,8,6,5,18,0,0,0,18,29,0,52,16,5,0,29,0,0,0,29,7,0,34,8,4,5,10,0,0,0,10,13,0,20,31,8,3,40,0,0,0,41,16,0,56,16,10,3,32,0,0,0,31,18,3,48,0,0
119021663,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,12,0,12,0,0,0,4,0,0,0,4,7,0,12,0,0,0,0,0,0,0,0,14,0,14,0,0,0,6,0,0,0,6,20,0,28,4,5,4,15,0,0,0,9,17,0,29,12,7,3,17,0,3,3,21,24,0,44,6,0,0,9,0,0,0,9,9,0,17,10,0,0,8,0,0,0,12,6,0,18,13,5,4,15,0,0,0,15,22,0,35,7,8,8,17,0,0,0,17,12,0,32,4,5,0,8,0,0,0,8,4,0,9,5,0,0,6,0,0,0,6,0,0,3,7,0,0,9,0,0,0,9,4,0,11,8,4,0,14,0,0,0,12,9,0,17,0,0
119031370,0,0,0,0,0,0,0,0,23,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,8,0,10,0,3,0,8,0,0,0,5,16,0,25,0,4,0,8,0,3,3,8,25,0,36,3,16,0,21,0,0,0,19,19,0,43,12,17,3,34,3,0,5,34,40,0,77,0,7,6,20,0,0,0,20,32,0,54,18,8,5,28,0,0,0,29,22,0,55,8,6,4,18,0,0,0,20,15,0,33,17,10,0,31,0,0,0,31,20,0,49,19,3,9,29,0,0,0,35,33,0,65,13,12,0,24,0,0,0,24,20,0,44,9,6,0,18,0,0,0,18,10,0,21,5,4,0,12,0,0,0,11,8,0,20,3,4,0,10,0,0,0,9,9,0,16,9,5,4,22,0,0,0,22,21,6,44,0,0
119031371,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,0,4,3,0,4,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,10,0,8,0,0,0,3,0,0,0,3,3,0,11,4,0,0,8,0,0,0,8,8,0,12,7,13,0,21,0,0,0,21,17,0,40,11,4,0,18,0,0,4,21,22,0,39,13,13,4,32,0,0,0,32,13,0,39,14,0,0,13,0,0,0,17,12,0,27,12,6,3,18,0,0,0,18,4,0,25,19,11,7,43,0,0,0,41,11,0,56,13,0,5,22,0,0,0,22,12,0,33,16,4,3,24,0,0,0,24,4,0,24,4,0,0,3,0,0,0,8,3,0,10,12,13,0,27,0,0,0,29,12,0,40,11,10,0,15,0,0,0,16,12,0,31,0,0
119031372,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,4,0,6,3,4,0,6,6,6,4,0,12,0,0,0,0,0,0,0,0,13,0,16,0,8,0,8,0,0,0,4,15,0,17,4,9,0,9,0,0,0,14,31,0,42,0,9,4,15,0,0,0,15,31,0,44,5,16,0,23,0,0,0,27,36,0,67,12,16,3,31,0,0,0,33,46,0,80,22,18,9,48,0,0,0,48,27,0,79,15,9,3,24,5,0,5,28,19,4,43,11,7,7,21,0,0,0,26,20,0,48,43,7,3,57,0,0,0,57,30,0,86,17,11,3,34,0,0,0,36,25,0,61,24,9,3,39,0,0,0,39,9,0,46,11,7,0,19,0,0,0,19,7,0,18,43,10,8,53,0,0,0,54,14,0,69,13,8,4,22,0,0,0,22,18,3,48,0,0
119031373,0,0,0,0,0,0,0,3,20,0,21,0,0,0,0,0,0,0,0,8,0,7,0,6,6,3,0,0,0,8,11,0,17,0,3,0,7,3,0,3,11,14,0,23,0,7,0,9,4,0,3,12,26,0,35,0,9,0,3,3,3,5,11,28,0,38,6,23,12,36,0,3,3,41,50,0,88,3,6,6,15,3,0,3,16,43,0,65,11,12,7,37,0,0,0,37,46,0,83,17,11,7,30,0,0,0,28,32,0,60,7,6,4,13,0,0,0,14,21,0,37,3,0,7,9,0,0,0,9,19,0,29,19,14,5,39,0,0,0,35,22,0,58,6,0,4,9,0,0,0,10,9,0,23,11,4,4,22,0,0,0,20,4,0,24,6,0,0,3,0,0,0,3,0,0,7,7,0,0,7,0,0,0,7,3,0,15,7,0,3,16,0,0,0,16,15,3,34,0,3
119031374,0,0,0,0,3,0,3,3,27,0,27,0,0,0,0,0,0,0,5,3,0,7,0,0,0,0,0,0,0,3,5,0,15,0,0,0,0,0,0,0,4,15,0,14,0,6,0,7,3,4,3,15,24,0,36,0,9,4,10,3,4,6,14,29,0,42,6,19,3,30,0,0,0,33,21,0,61,7,19,5,25,0,4,4,28,38,0,69,14,15,7,42,0,3,5,46,44,0,84,25,16,12,46,0,0,0,45,31,0,81,17,19,7,42,0,0,0,42,20,0,66,12,10,8,30,0,0,0,33,14,0,49,40,9,11,57,0,0,0,58,59,0,116,24,5,0,29,0,0,0,29,27,0,57,15,10,0,28,0,0,0,23,9,0,34,13,11,0,17,0,0,0,17,16,0,32,36,7,0,49,0,0,0,48,9,0,58,11,5,7,16,0,0,0,20,15,0,32,0,0
119031664,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,4,0,11,0,3,0,10,0,0,0,6,15,0,20,0,7,0,9,0,4,4,13,12,0,22,0,10,6,15,0,0,0,14,20,0,38,0,7,0,12,4,0,6,19,14,0,32,8,16,5,22,0,0,0,28,17,0,44,15,10,7,31,0,0,0,29,39,0,69,7,5,9,24,0,0,0,20,19,0,40,14,4,4,22,0,0,0,23,23,0,41,14,3,4,20,0,0,3,24,9,0,35,15,8,0,23,0,0,0,23,24,0,46,7,3,0,17,0,0,0,17,10,0,29,4,0,0,9,0,0,0,9,10,0,20,0,0,0,5,0,0,0,5,0,0,8,12,0,4,14,0,0,0,14,5,0,21,3,3,0,8,0,0,0,8,3,7,18,0,0
119031665,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,3,8,0,14,0,0,0,6,0,0,0,6,10,0,15,0,8,0,11,7,0,7,14,21,0,32,8,5,5,8,0,0,0,11,23,0,36,8,10,4,22,0,0,0,22,26,0,47,5,5,3,22,0,0,0,22,30,0,56,10,4,4,18,0,0,0,22,17,0,37,3,11,4,19,0,0,0,19,14,0,35,12,6,3,15,3,0,3,20,28,0,43,28,6,9,45,3,0,3,44,19,0,65,11,4,0,17,0,0,0,17,16,0,32,4,0,0,10,0,0,0,10,5,0,17,7,0,0,7,0,0,0,7,5,0,9,11,0,0,17,0,0,0,17,9,0,26,3,0,0,9,0,0,0,9,11,0,20,0,0
119031666,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,4,0,5,0,6,0,6,0,0,0,6,7,0,12,0,4,3,7,0,3,3,10,14,0,26,4,3,5,10,0,0,0,12,11,0,27,3,10,4,18,0,0,0,18,15,0,32,12,13,3,26,0,0,0,26,16,0,46,15,4,4,23,0,0,0,27,21,0,46,11,11,3,24,0,0,0,27,22,0,43,17,12,5,29,0,0,0,29,13,0,45,39,14,3,62,0,0,0,57,26,0,85,23,4,3,26,0,0,0,27,9,0,39,15,6,0,22,0,0,0,22,11,0,30,10,6,0,15,0,0,0,15,0,0,12,15,0,0,19,0,0,0,19,5,0,24,6,7,0,17,0,0,0,17,5,6,22,0,0
119031667,0,0,0,0,3,0,3,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,4,0,4,0,0,0,4,3,0,7,0,0,0,0,0,0,0,0,9,0,10,0,0,6,8,0,0,0,5,21,0,28,4,11,5,17,0,0,3,24,21,0,36,8,4,9,19,0,0,0,23,15,0,37,5,12,4,20,0,0,0,20,18,0,35,4,15,4,22,0,0,0,22,14,0,36,19,7,5,36,0,0,0,36,14,0,50,9,5,0,15,0,0,0,15,13,0,28,13,12,9,28,4,0,3,29,21,0,48,11,0,0,15,0,0,3,20,7,0,21,9,4,0,15,0,0,0,15,4,0,18,4,0,0,9,0,0,0,9,3,0,10,8,0,0,11,0,0,0,11,6,0,9,5,4,0,8,0,0,0,10,10,0,20,0,3
119041377,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,9,0,9,0,5,4,4,0,5,5,8,27,0,35,3,7,7,12,0,0,0,15,24,0,35,0,6,0,4,0,0,0,4,46,0,50,8,9,4,23,0,0,0,18,31,0,56,15,6,0,28,5,0,4,31,33,0,60,13,11,4,30,0,0,0,31,14,0,46,14,3,5,22,0,0,0,22,29,0,50,19,10,3,38,0,0,0,39,33,0,70,14,6,0,21,0,0,0,23,18,0,42,12,0,0,20,0,0,0,20,10,0,23,9,0,0,6,0,0,0,6,5,0,12,24,5,3,33,0,0,0,34,10,0,46,10,5,0,12,0,0,0,12,9,0,22,0,0
119041378,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,6,0,0,0,0,0,0,0,0,0,0,4,0,8,0,8,0,0,0,7,7,0,11,0,3,0,6,0,0,0,10,15,0,25,0,4,6,17,0,0,0,18,12,0,29,7,6,0,17,0,0,5,19,17,0,30,7,12,0,25,3,0,3,24,25,0,48,9,11,4,26,0,0,0,26,19,0,42,15,0,0,22,0,0,0,22,13,0,36,7,12,4,21,0,0,0,18,8,0,35,28,11,10,50,0,0,0,46,22,0,77,8,3,0,9,0,0,3,10,14,0,28,10,3,3,14,0,0,0,14,3,0,20,0,3,0,6,0,0,0,6,7,0,5,12,3,0,12,0,0,0,12,5,0,18,5,7,0,7,0,0,0,10,7,0,19,0,0
119041379,0,0,0,0,0,0,0,0,9,0,10,0,4,0,4,0,0,0,3,3,0,4,0,0,0,3,0,0,0,3,7,0,7,0,4,0,4,0,3,6,11,5,0,15,0,0,0,9,0,4,7,11,18,0,24,4,5,0,6,0,4,4,16,31,0,44,0,8,5,16,3,0,7,19,29,0,50,11,14,10,30,0,0,0,31,29,0,54,9,14,11,39,0,0,0,38,33,0,75,19,9,0,29,0,0,0,29,24,0,55,21,20,0,43,0,0,0,43,14,0,58,12,6,5,23,0,0,0,23,13,0,33,39,12,13,62,0,0,0,62,18,0,86,14,3,0,19,0,0,0,19,12,0,35,15,4,3,18,0,0,0,18,12,0,32,6,0,0,10,0,0,0,10,6,0,12,20,3,6,27,0,0,0,22,4,0,31,14,4,0,14,0,0,0,14,17,0,33,0,0
119041380,0,0,0,0,0,0,0,0,21,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,3,0,6,0,0,0,0,0,0,0,0,10,0,10,0,0,0,3,0,0,0,6,19,0,23,0,7,0,10,0,0,0,11,19,0,30,0,12,9,15,0,0,4,19,34,0,52,14,7,5,27,0,0,5,28,38,0,62,6,15,4,20,0,0,0,26,31,0,53,10,15,6,31,4,0,4,32,33,0,68,25,6,4,34,5,0,5,37,28,0,63,18,7,4,27,0,0,0,27,17,0,42,35,12,4,49,0,0,0,53,20,0,73,14,7,3,24,0,0,0,26,19,0,42,10,6,0,15,0,0,3,21,6,0,30,5,0,0,7,0,0,0,7,5,0,12,22,6,6,33,0,0,0,33,5,0,37,14,3,5,24,0,0,0,29,20,0,47,0,0
119041381,0,0,0,0,0,0,3,3,16,0,12,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,11,0,3,0,3,0,0,0,3,14,0,18,0,4,0,5,0,3,3,5,21,0,26,0,13,0,14,7,3,8,24,29,0,56,4,18,4,18,0,0,5,23,37,0,60,6,11,0,15,0,0,4,21,52,0,74,17,11,4,24,0,0,3,30,48,0,76,20,23,0,36,0,0,0,40,38,0,81,22,4,0,34,0,0,3,36,18,0,50,23,6,0,28,0,0,0,30,12,0,38,33,5,5,42,0,0,0,40,33,0,75,15,9,0,21,0,0,0,22,14,0,37,5,8,3,19,0,0,0,19,9,0,27,8,0,0,4,0,0,0,4,0,0,6,25,0,0,23,0,0,0,23,8,0,33,11,7,3,22,0,0,0,22,9,0,35,0,0
119041382,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,5,6,9,0,15,0,4,0,4,0,0,0,4,3,0,9,0,4,0,3,0,0,4,9,12,0,19,0,5,0,9,0,0,0,10,21,0,40,0,12,9,23,0,3,4,21,25,0,49,3,14,4,21,0,0,0,26,36,0,61,14,13,3,31,0,0,3,33,38,0,66,21,18,6,37,0,0,0,39,35,0,76,22,13,0,36,0,3,4,39,15,0,58,21,13,3,32,0,0,0,32,14,0,43,40,8,4,53,0,0,0,59,35,0,93,23,11,3,30,0,0,0,30,15,0,46,12,9,0,21,0,0,0,17,5,0,26,10,3,0,18,0,0,0,18,4,0,24,39,5,0,40,0,0,0,40,11,0,49,21,11,5,37,0,0,3,42,14,0,61,0,0
119041668,0,0,0,0,0,0,0,0,20,0,23,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,9,0,9,0,0,3,3,0,0,0,3,7,0,15,3,6,0,8,0,0,3,12,17,0,29,0,4,3,13,0,0,0,12,24,0,37,4,9,0,13,0,0,0,13,22,0,33,5,8,3,21,4,0,4,18,30,0,54,14,7,3,25,0,0,0,25,33,0,58,13,13,4,29,0,4,3,35,26,0,60,12,3,3,25,0,0,0,22,31,0,56,18,0,7,21,0,0,0,21,12,0,40,40,9,0,52,0,0,0,52,22,0,76,17,9,3,20,0,0,0,21,16,0,35,11,5,3,16,0,0,0,20,5,0,23,8,0,0,11,0,0,0,7,0,0,7,21,4,3,24,0,0,0,24,12,0,30,10,4,0,20,0,0,0,18,19,4,48,0,0
119041669,0,0,0,0,0,0,0,0,10,0,13,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,9,0,6,0,0,0,4,0,0,0,4,7,0,13,0,0,0,0,0,0,0,0,8,0,8,0,3,0,3,0,0,0,3,12,0,20,4,7,0,10,0,0,0,10,13,0,27,0,9,0,6,0,0,0,10,28,0,36,7,5,0,16,0,0,0,16,32,0,46,15,9,5,28,3,0,3,27,17,0,43,11,8,3,19,0,0,0,19,19,0,38,8,7,0,15,0,0,0,17,15,0,31,23,7,0,31,0,0,0,36,19,0,50,19,5,0,21,0,0,0,21,10,0,28,15,4,0,15,0,0,0,15,0,0,18,7,0,0,6,0,0,0,6,3,0,10,8,0,0,16,0,0,0,18,0,0,21,6,5,0,10,0,0,0,10,7,0,19,0,0
119041670,0,0,0,0,6,3,6,6,23,0,24,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,6,3,0,9,0,0,0,4,5,0,3,3,11,0,14,0,3,0,3,0,0,0,4,18,0,19,0,9,5,7,0,4,5,12,22,0,35,3,10,3,13,0,0,0,17,17,0,40,5,8,0,16,0,0,6,17,27,0,48,20,13,0,28,0,0,0,28,31,0,69,17,16,0,36,4,0,4,46,28,0,69,24,10,4,30,0,0,0,33,19,0,51,16,4,4,21,0,0,0,21,18,0,43,35,18,4,57,0,0,0,55,21,0,84,18,4,0,27,0,0,0,27,17,0,40,11,0,0,20,0,0,0,20,5,0,23,0,3,0,9,0,0,0,9,5,0,14,14,9,3,22,0,0,0,22,7,0,27,12,5,7,20,0,0,0,20,11,3,33,0,0
119041671,0,0,0,0,0,0,0,0,12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,3,0,9,0,0,0,3,4,0,4,3,8,0,13,0,4,0,6,0,0,0,6,6,0,14,3,0,0,3,3,0,3,3,4,0,14,3,3,0,11,0,0,0,11,9,0,13,3,0,4,10,0,0,0,8,3,0,13,7,0,0,9,0,0,0,13,7,0,18,4,0,0,6,0,0,0,6,4,0,8,11,6,6,17,0,0,0,17,4,0,23,0,3,0,7,0,0,0,7,7,0,13,0,0,0,3,0,0,0,3,0,0,5,0,0,0,0,0,0,0,3,0,0,3,8,3,0,9,0,0,0,9,3,0,10,0,0,3,3,0,0,0,3,3,0,7,0,0
